THE,THE
our,our
present,present
sute,suit
we,we
desire,desire
to,to
be,be
heard,heard
Vnto,Unto
these,these
duties,duties
of,of
religion,religion
and,and
meanes,means
of,of
sanctification,sanctification
we,we
are,are
to,to
joyne,join
a,a
publicke,public
dutie,duty
of,of
charitie,charity
as,as
a,a
worke,work
of,of
sanctification,sanctification
for,for
it,it
is,is
and,and
hath,hath
bene,been
a,a
laudable,laudable
custome,custom
of,of
the,the
Church,Church
of,of
God,God
that,that
in,in
publicke,public
fasts,fasts
there,there
should,should
be,be
publicke,public
collection,collection
made,made
for,for
the,the
releefe,relief
of,of
the,the
poore,poor
And,And
also,also
priuatly,privately
But,But
we,we
are,are
not,not
onely,only
publickly,publicly
to,to
sanctifie,sanctify
the,the
day,day
of,of
the,the
fast,fast
but,but
also,also
priuatly,privately
both,both
by,by
vsing,using
meanes,means
of,of
sanctification,sanctification
and,and
also,also
by,by
doing,doing
workes,works
of,of
sanctification,sanctification
The,The
meanes,means
are,are
especially,especially
meditation,meditation
prayer,prayer
which,which
are,are
to,to
be,be
vsed,used
both,both
with,with
reference,reference
to,to
the,the
publicke,public
sanctification,sanctification
and,and
that,that
not,not
onely,only
before,before
to,to
prepare,prepare
and,and
fit,fit
our selues,ourselves
for,for
the,the
profitable,profitable
and,and
sauing,saving
vse,use
of,of
the,the
meanes,means
which,which
Daniel,Daniel
calleth,calleth
the,the
setting,setting
of,of
his,his
face,face
and,and
the,the
setling,settling
of,of
his,his
mind,mind
to,to
seeke,seek
the,the
Lord,Lord
but,but
also,also
after,after
to,to
fit,fit
and,and
apply,apply
the,the
meanes,means
to,to
our,our
vse,use
and,and
besides,beside
as,as
priuat,private
meanes,means
by,by
themselues,themselves
without,without
reference,reference
to,to
the,the
publicke,public
The,The
workes,works
of,of
sanctification,sanctification
are,are
the,the
duties,duties
of,of
repentance,repentance
whereof,whereof
I,I
spake,spoke
before,before
but,but
especially,especially
the,the
workes,works
of,of
mercie,mercy
and,and
charitie,charity
for,for
with,with
such,such
sacrifices,sacrifices
God,God
is,is
pleased,pleased
Wherefore,Wherefore
the,the
day,day
of,of
the,the
fast,fast
is,is
to,to
bee,be
and,and
sanctified,sanctified
as,as
a,a
Sabbath,Sabbath
of,of
humiliation,humiliation
not,not
onely,only
by,by
outward,outward
abstinence,abstinence
rest,rest
but,but
also,also
by,by
vsing,using
the,the
meanes,means
and,and
doing,doing
the,the
workes,works
of,of
sanctification,sanctification
both,both
publickly,publicly
priuatly,privately
spending,spending
the,the
whole,whole
day,day
besides,besides
the,the
publicke,public
sanctification,sanctification
and,and
the,the
time,time
which,which
is,is
to,to
bee,be
spent,spent
in,in
our,our
preparation,preparation
before,before
and,and
in,in
our,our
meditation,meditation
afterwards,afterwards
in,in
the,the
priuat,private
means,means
of,of
sanctification,sanctification
as,as
reading,reading
meditation,meditation
prayer,prayer
in,in
the,the
priuat,private
works,works
of,of
sanctification,sanctification
as,as
the,the
duties,duties
of,of
repentance,repentance
towards,towards
God,God
and,and
the,the
workes,works
of,of
mercy,mercy
and,and
charitie,charity
towards,towards
our,our
brethren,brethren
Which,Which
course,course
whosoeuer,whosoever
shal,shall
take,take
in,in
sanctifying,sanctifying
a,a
fast,fast
vnto,unto
the,the
Lord,Lord
he,he
shal,shall
be,be
sure,sure
to,to
obtaine,obtain
at,at
the,the
hands,hands
of,of
God,God
either,either
that,that
particular,particular
request,request
for,for
which,which
he,he
is,is
an,an
humble,humble
sutor,suitor
vnto,unto
the,the
Lord,Lord
or,or
that,that
which,which
is,is
better,better
the,the
Lord,Lord
alwayes,always
hearing,hearing
his,his
children,children
thus,thus
suing,suing
vnto,unto
him,him
and,and
granting,granting
their,their
requests,requests
as,as
shall,shall
be,be
most,most
for,for
his,his
glory,glory
and,and
their,their
singuler,singular
good,good
HAuing,Having
thus,thus
set,set
downe,down
the,the
doctrine,doctrine
of,of
fasts,fasts
according,according
to,to
the,the
rule,rule
of,of
Gods,God's
word,word
and,and
practise,practice
of,of
ours,ours
and,and
other,other
reformed,reformed
churches,churches
A,A
suruey,survey
of,of
the,the
popish,popish
we,we
are,are
now,now
to,to
take,take
a,a
briefe,brief
view,view
of,of
the,the
Popish,Popish
fast,fast
that,that
it,it
may,may
euidently,evidently
appeare,appear
how,how
little,little
cause,cause
they,they
haue,have
with,with
the,the
Pharisey,Pharisey
to,to
despise,despise
others,others
Luke,Luke
who,who
doe,do
not,not
fast,fast
as,as
they,they
do,do
And,And
first,first
as,as
touching,touching
their,their
morall,moral
and,and
chast,chaste
fast,fast
wherby,whereby
they,they
would,would
seeme,seem
to,to
chastise,chastise
their,their
bodies,bodies
and,and
to,to
keepe,keep
them,them
vnder,under
that,that
they,they
some,some
not,not
out,out
lust,lust
they,they
shew,show
themselues,themselves
vnskilfull,unskilful
Phisitians,Physicians
who,who
prescribe,prescribe
this,this
medicine,medicine
to,to
all,all
indifferently,indifferently
as,as
well,well
to,to
those,those
who,who
need,need
it,it
not,not
as,as
to,to
those,those
who,who
do,do
For,For
as,as
medicines,medicines
are,are
not,not
good,good
but,but
when,when
they,they
are,are
necessarie,necessary
so,so
this,this
Phisicke,Physic
where,where
it,it
is,is
not,not
needfull,needful
is,is
hurtfull,hurtful
and,and
where,where
it,it
doth,doth
no,no
good,good
for,for
the,the
obseruation,observation
of,of
the,the
seuenth,seventh
commaundement,commandment
it,it
is,is
many,many
times,times
a,a
transgression,transgression
of,of
the,the
sixt,sixth
For,For
those,those
who,who
liuing,living
single,single
and,and
haue,have
the,the
gist,gist
of,of
continencie,continency
as,as
also,also
those,those
who,who
may,may
lawfully,lawfully
vse,use
in,in
mariage,marriage
the,the
remedie,remedy
which,which
God,God
hath,hath
ordained,ordained
against,against
lust,lust
to,to
them,them
daily,daily
sobrietie,sobriety
and,and
temperance,temperance
in,in
diet,diet
is,is
needfull,needful
but,but
often,often
fasting,fasting
euerie,every
weeke,week
is,is
hurtfull,hurtful
and,and
pernicious,pernicious
to,to
such,such
an,an
ordinarie,ordinary
fast,fast
imposed,imposed
for,for
keeping,keeping
their,their
bodies,bodies
chast,chaste
is,is
like,like
a,a
new,new
peece,piece
of,of
cloth,cloth
set,set
vpon,upon
an,an
old,old
garment,garment
which,which
impaireth,impaireth
the,the
garment,garment
and,and
maketh,maketh
the,the
rent,rent
much,much
worse,worse
And,And
it,it
is,is
against,against
reason,reason
that,that
because,because
their,their
Abbie-lubbers,Abbie-lubbers
and,and
pampered,pampered
clergie,clergy
who,who
hauing,having
vowed,vowed
to,to
liue,live
single,single
though,though
they,they
be,be
neuer,never
so,so
incontinent,incontinent
and,and
liuing,living
in,in
such,such
idlenesse,idleness
and,and
and,and
belly-cheere,belly-cheer
ordinarily,ordinarily
as,as
that,that
no,no
true,true
fasting,fasting
at,at
times,times
would,would
suffice,suffice
to,to
keepe,keep
them,them
chast,chaste
had,had
need,need
to,to
fast,fast
oftener,oftener
than,than
the,the
Pharisey,Pharisey
who,who
fasted,fasted
twice,twice
a,a
weeke,week
that,that
therefore,therefore
others,others
which,which
liue,live
painefully,painfully
in,in
their,their
callings,callings
and,and
chastly,chastened
either,either
in,in
single,single
life,life
or,or
mariage,marriage
should,should
be,be
bound,bound
to,to
the,the
like,like
obseruation,observation
of,of
fasts,fasts
many,many
of,of
them,them
needing,needing
rather,rather
kitchen-phisicke,kitchen-phisicke
and,and
cordials,cordials
to,to
comfort,comfort
them,them
than,than
fastings,fastings
and,and
vacuations,vacuations
to,to
keepe,keep
them,them
downe,down
But,But
indeed,indeed
their,their
fasting,fasting
is,is
but,but
one,one
of,of
their,their
hypocriticall,hypocritical
pretences,pretences
of,of
their,their
not,not
intended,intended
chastitie,chastity
for,for
as,as
if,if
flesh,flesh
and,and
whit-meats,whitmeats
were,were
the,the
onely,only
prouokers,provokers
of,of
lust,lust
they,they
forbid,forbid
all,all
vse,use
thereof,thereof
in,in
the,the
time,time
of,of
their,their
fast,fast
but,but
permit,permit
a,a
fulnesse,fullness
of,of
all,all
other,other
food,food
whereas,whereas
not,not
onely,only
some,some
other,other
kinds,kinds
of,of
food,food
in,in
respect,respect
of,of
the,the
qualitie,quality
but,but
also,also
any,any
other,other
kind,kind
almost,almost
in,in
a,a
greater,greater
quantity,quantity
is,is
a,a
greater,greater
enemie,enemy
to,to
chastitie,chastity
than,than
the,the
moderat,moderate
vse,use
of,of
flesh,flesh
or,or
whit-meats,whitmeats
Nay,Nay
that,that
which,which
were,were
strange,strange
if,if
they,they
meant,meant
seriously,seriously
they,they
permit,permit
in,in
their,their
fasts,fasts
the,the
free,free
vse,use
of,of
wine,wine
the,the
strongest,strongest
drinks,drinks
than,than
which,which
nothing,nothing
is,is
more,more
forcible,forcible
to,to
inflame,inflame
men,men
with,with
lust,lust
and,and
that,that
not,not
onely,only
at,at
their,their
in,in
the,the
middle,middle
of,of
the,the
day,day
but,but
also,also
in,in
the,the
mornings,mornings
euenings,evenings
And,And
besides,besides
this,this
the,the
richer,richer
sort,sort
among,among
them,them
may,may
truly,truly
be,be
said,said
to,to
forbeare,forbear
the,the
grosser,grosser
diet,diet
that,that
they,they
may,may
feed,feed
vpon,upon
more,more
costly,costly
and,and
delicat,delicate
dainties,dainties
and,and
as,as
saith,saith
in,in
the,the
like,like
case,case
De,De
Corpori,Corpori
suo,suo
magis,magis
commutasse,commutasse
quam,quam
subtraxisse,subtraxisse
ciborum,ciborum
abundantiam,abundantiam
videntur,videntur
For,For
besides,besides
their,their
drinking,drinking
in,in
the,the
morning,morning
and,and
their,their
supper,supper
at,at
noone,noon
wherein,wherein
commonly,commonly
they,they
pamper,pamper
themselues,themselves
with,with
diuers,divers
kinds,kinds
of,of
broths,broths
and,and
great,great
varietie,variety
of,of
fishes,fishes
with,with
wanton,wanton
sauces,sauces
to,to
prouoke,provoke
their,their
appetit,appetit
and,and
strongest,strongest
wines,wines
to,to
helpe,help
their,their
digestion,digestion
and,and
choisest,choicest
dainties,dainties
to,to
make,make
vp,up
their,their
meele,meal
withall,withal
they,they
haue,have
also,also
a,a
banquet,banquet
in,in
the,the
euening,evening
which,which
may,may
not,not
be,be
called,called
a,a
supper,supper
but,but
a,a
collation,collation
wherein,wherein
with,with
wine,wine
and,and
spiced,spiced
breads,breads
they,they
haue,have
raysins,raisins
almonds,almonds
and,and
figges,figs
marmalade,marmalade
and,and
suckets,suckets
with,with
many,many
other,other
confections,confections
and,and
junketting,junketting
dishes,dishes
So,So
that,that
of,of
the,the
Popish,Popish
fast,fast
it,it
may,may
most,most
truly,truly
bee,be
sayd,said
that,that
it,it
is,is
not,not
but,but
not,not
fasting,fasting
but,but
feasting,feasting
As,As
for,for
the,the
vulgar,vulgar
sort,sort
of,of
Papists,Papists
their,their
vsuall,usual
manner,manner
is,is
either,either
on,on
the,the
day,day
before,before
their,their
fast,fast
so,so
to,to
pamper,pamper
themselues,themselves
as,as
that,that
the,the
day,day
of,of
the,the
fast,fast
though,though
they,they
fasted,fasted
indeed,indeed
would,would
be,be
scarce,scarce
sufficient,sufficient
to,to
digest,digest
their,their
former,former
repletion,repletion
or,or
else,else
at,at
their,their
meele,meal
which,which
they,they
take,take
at,at
noone,noon
on,on
the,the
day,day
of,of
their,their
fast,fast
so,so
to,to
gorge,gorge
themselues,themselves
that,that
their,their
drinking,drinking
or,or
collation,collation
in,in
the,the
euening,evening
may,may
seeme,seem
altogether,altogether
superfluous,superfluous
Wherfore,Wherefore
to,to
them,them
may,may
be,be
applied,applied
that,that
censure,censure
of,of
Augustine,Augustine
De,De
Tantum,Tantum
capiunt,capiunt
manducando,manducando
quantum,quantum
digerere,digerere
non,non
susficiunt,susficiunt
ieiunando,ieiunando
They,They
take,take
so,so
much,much
in,in
eating,eating
as,as
they,they
cannot,cannot
digest,digest
by,by
fasting,fasting
But,But
looke,look
how,how
they,they
chastise,chastise
their,their
bodies,bodies
in,in
their,their
fasting,fasting
such,such
commonly,commonly
is,is
their,their
chastitie,chastity
Let,Let
the,the
stewes,stews
permitted,permitted
among,among
them,them
as,as
necessarie,necessary
euils,evils
and,and
the,the
huge,huge
number,number
of,of
bastards,bastards
begotten,begotten
where,where
the,the
Romish,Romish
religion,religion
is,is
professed,professed
and,and
these,these
Popish,Popish
fasts,fasts
obserued,observed
be,be
witnesse,witness
But,But
come,come
we,we
to,to
their,their
irreligious,irreligious
fast,fast
which,which
they,they
doubt,doubt
not,not
to,to
call,call
a,a
worship,worship
of,of
God,God
Howbeit,Howbeit
first,first
it,it
is,is
meerely,merely
externall,external
neither,neither
is,is
it,it
joyned,joined
with,with
any,any
extraordinarie,extraordinary
exercise,exercise
of,of
prayer,prayer
or,or
repentance,repentance
among,among
them,them
and,and
therefore,therefore
is,is
of,of
no,no
value,value
in,in
the,the
sight,sight
of,of
God,God
And,And
secondly,secondly
although,although
it,it
be,be
nothing,nothing
but,but
an,an
outward,outward
exercise,exercise
yet,yet
there,there
is,is
not,not
all,all
in,in
it,it
which,which
is,is
required,required
in,in
the,the
outward,outward
fast,fast
For,For
in,in
their,their
fast,fast
is,is
not,not
required,required
abstinence,abstinence
either,either
from,from
other,other
delights,delights
or,or
yet,yet
from,from
labours,labours
and,and
worldly,worldly
businesse,business
but,but
onely,only
from,from
food,food
And,And
thirdly,thirdly
not,not
from,from
all,all
food,food
but,but
only,only
from,from
flesh,flesh
egs,eggs
and,and
whit-meat,white-meat
as,as
though,though
it,it
were,were
a,a
more,more
holy,holy
thing,thing
to,to
eat,eat
fish,fish
than,than
flesh,flesh
oyle,oil
than,than
butter,butter
broths,broths
jellies,jellies
leaches,leeches
marmalade,marmalade
sucket,sucket
and,and
such,such
like,like
than,than
egs,eggs
milke,milk
butter,butter
and,and
cheese,cheese
And,And
if,if
in,in
their,their
fasting,fasting
mourning,mourning
were,were
required,required
according,according
to,to
the,the
doctrine,doctrine
and,and
examples,examples
of,of
the,the
holy,holy
Scripture,Scripture
the,the
vse,use
of,of
wine,wine
and,and
strong,strong
drinks,drinks
which,which
is,is
permitted,permitted
among,among
them,them
wold,would
be,be
vnseasonable,unseasonable
For,For
wine,wine
maketh,maketh
glad,glad
the,the
hart,heart
of,of
man,man
is,is
giuen,given
to,to
the,the
sorowfull,sorrowful
to,to
expel,expel
grief,grief
Neither,Neither
is,is
their,their
fast,fast
from,from
euen,even
to,to
euen,even
according,according
to,to
the,the
rules,rules
examples,examples
mentioned,mentioned
in,in
the,the
holy,holy
Scripture,Scripture
They,They
confesse,confess
indeed,indeed
that,that
fasting,fasting
is,is
an,an
abstinence,abstinence
from,from
all,all
food,food
vntill,until
the,the
euening,evening
yea,yea
Bellarmine,Bellarmine
teacheth,teacheth
that,that
it,it
is,is
not,not
sufficient,sufficient
to,to
a,a
fast,fast
that,that
a,a
man,man
eat,eat
but,but
one,one
meele,meal
in,in
the,the
day,day
vnlesse,unless
his,his
meele,meal
be,be
so,so
late,late
as,as
that,that
it,it
may,may
be,be
called,called
a,a
supper,supper
De,De
bonès,bonès
operib,operib
in,in
particular,particular
and,and
not,not
a,a
dinner,dinner
and,and
withall,withal
professeth,professeth
that,that
it,it
is,is
a,a
thing,thing
neuer,never
heard,heard
of,of
that,that
any,any
fast,fast
should,should
bee,be
dissolued,dissolved
before,before
the,the
ninth,ninth
houre,hour
which,which
is,is
three,three
a,a
clocke,clock
after,after
noone,noon
For,For
they,they
say,say
in,in
Lent,Lent
they,they
may,may
not,not
eat,eat
before,before
euening,evening
and,and
at,at
other,other
times,times
not,not
before,before
three,three
a,a
clock,clock
But,But
the,the
receiued,received
custome,custom
of,of
the,the
Church,Church
of,of
Rome,Rome
which,which
Bellarmine,Bellarmine
with,with
flat,flat
contradiction,contradiction
to,to
those,those
former,former
assertions,assertions
doth,doth
defend,defend
